YYYY-MM-DD,HH:MM (LST),Zenith (deg),Azimuth (deg),ETR (Wh/m^2),ETRN (Wh/m^2),SUNY Glo (Wh/m^2),SUNY Glo Flg,SUNY Glo Unc (%),SUNY Dir (Wh/m^2),SUNY Dir Flg,SUNY Dir Unc (%),SUNY Dif (Wh/m^2),SUNY Dif Flg,SUNY Dif Unc (%),METSTAT Glo (Wh/m^2),METSTAT Glo Unc (%),METSTAT Dir (Wh/m^2),METSTAT Dir Unc (%),METSTAT Dif (Wh/m^2),METSTAT Dif Unc (%),METSTAT CSKY Glo (Wh/m^2),METSTAT CSKY Glo Unc (%),METSTAT CSKY Dir (Wh/m^2),METSTAT CSKY Dir Unc (%),METSTAT CSKY Dif (Wh/m^2),METSTAT CSKY Dif Unc (%),Meas Glo (Wh/m^2),Meas Glo Flg,Meas Dir (Wh/m^2),Meas Dir Flg,Meas Dif (Wh/m^2),Meas Dif Flg,Precip Wat (cm),Precip Wat Flg,AOD (unitless),AOD Flg,AOD RAN (unitless), AOD RAN Flg,Ozone (cm),Ozone Flg,Albedo (unitless),Albedo Flg
2010-06-28,2:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,51,0.138,1,0.072,1,0.392,51,0.12,0
2010-06-28,3:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.6,3,0.138,1,0.072,1,0.392,51,0.12,0
2010-06-28,4:00,87.9,49.2,37,1002,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,10,25,3,28,10,25,9,10,53,16,7,10,-9900,99,-9900,99,-9900,99,1.6,51,0.138,1,0.107,1,0.392,51,0.12,0
2010-06-28,5:00,82.0,59.7,184,1322,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,82,25,33,28,78,25,79,10,310,16,36,10,-9900,99,-9900,99,-9900,99,1.6,51,0.138,1,0.107,1,0.392,51,0.12,0
2010-06-28,6:00,74.4,71.4,356,1322,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,190,25,468,28,64,25,198,10,533,16,54,10,-9900,99,-9900,99,-9900,99,1.5,3,0.138,1,0.107,1,0.392,51,0.12,0
2010-06-28,7:00,66.2,83.1,534,1322,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,98,25,0,28,98,25,342,10,669,16,72,10,-9900,99,-9900,99,-9900,99,1.5,51,0.138,1,0.107,1,0.392,51,0.12,0
2010-06-28,8:00,57.7,95.5,705,1322,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,140,25,0,28,140,25,491,10,754,16,89,10,-9900,99,-9900,99,-9900,99,1.5,51,0.138,1,0.107,1,0.393,51,0.12,0
2010-06-28,9:00,49.5,109.3,858,1322,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,271,25,32,28,250,25,627,10,808,16,103,10,-9900,99,-9900,99,-9900,99,1.5,3,0.138,1,0.107,1,0.393,51,0.12,0
2010-06-28,10:00,42.0,125.5,981,1322,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,209,25,0,28,209,25,738,10,842,16,113,10,-9900,99,-9900,99,-9900,99,1.5,51,0.138,1,0.107,1,0.393,51,0.12,0
2010-06-28,11:00,36.1,145.4,1068,1322,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,230,25,0,28,230,25,816,10,862,16,119,10,-9900,99,-9900,99,-9900,99,1.6,51,0.138,1,0.107,1,0.393,51,0.12,0
2010-06-28,12:00,32.8,169.1,1111,1322,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,240,25,0,28,240,25,855,10,871,16,123,10,-9900,99,-9900,99,-9900,99,1.6,3,0.138,1,0.107,1,0.393,51,0.12,0
2010-06-28,13:00,33.1,194.5,1107,1322,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,321,25,7,28,315,25,852,10,871,16,122,10,-9900,99,-9900,99,-9900,99,1.6,51,0.138,1,0.107,1,0.394,51,0.12,0
2010-06-28,14:00,36.8,217.8,1058,1322,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,292,25,71,28,236,25,807,10,860,16,119,10,-9900,99,-9900,99,-9900,99,1.6,51,0.138,1,0.107,1,0.394,51,0.12,0
2010-06-28,15:00,43.0,237.0,966,1322,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,386,25,40,28,357,25,723,10,837,16,112,10,-9900,99,-9900,99,-9900,99,1.6,3,0.138,1,0.107,1,0.394,51,0.12,0
2010-06-28,16:00,50.7,252.8,837,1322,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,163,25,51,28,131,25,608,10,801,16,101,10,-9900,99,-9900,99,-9900,99,1.6,51,0.138,1,0.107,1,0.394,51,0.12,0
2010-06-28,17:00,59.0,266.3,681,1322,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,222,25,55,28,194,25,469,10,743,16,87,10,-9900,99,-9900,99,-9900,99,1.6,51,0.138,1,0.107,1,0.394,51,0.12,0
2010-06-28,18:00,67.4,278.6,508,1322,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,138,25,95,28,102,25,320,10,652,16,70,10,-9900,99,-9900,99,-9900,99,1.6,3,0.138,1,0.107,1,0.395,51,0.12,0
2010-06-28,19:00,75.6,290.3,329,1322,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,123,25,73,28,105,25,178,10,506,16,52,10,-9900,99,-9900,99,-9900,99,1.6,51,0.138,1,0.107,1,0.395,51,0.12,0
2010-06-28,20:00,83.1,302.0,159,1322,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,58,25,144,28,41,25,65,10,268,16,32,10,-9900,99,-9900,99,-9900,99,1.5,51,0.138,1,0.107,1,0.395,51,0.12,0
2010-06-28,21:00,88.3,311.7,24,804,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,5,25,34,28,4,25,5,10,34,16,4,10,-9900,99,-9900,99,-9900,99,1.5,3,0.138,1,0.107,1,0.395,51,0.12,0
2010-06-28,22:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,51,0.138,1,0.107,1,0.395,51,0.12,0
2010-06-28,23:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,51,0.138,1,0.107,1,0.396,51,0.12,0
2010-06-28,24:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,3,0.138,1,0.107,1,0.396,51,0.12,0
2010-06-29,1:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.6,51,0.137,1,0.107,1,0.396,2,0.12,0
2010-06-29,2:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.6,51,0.137,1,0.107,1,0.396,51,0.12,0
2010-06-29,3:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.7,3,0.137,1,0.107,1,0.395,51,0.12,0
2010-06-29,4:00,87.9,49.2,36,980,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,5,25,0,28,5,25,7,10,20,16,6,10,-9900,99,-9900,99,-9900,99,1.7,51,0.137,1,0.158,1,0.395,51,0.12,0
2010-06-29,5:00,82.1,59.7,182,1322,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,30,25,0,28,30,25,71,10,216,16,41,10,-9900,99,-9900,99,-9900,99,1.7,51,0.137,1,0.158,1,0.394,51,0.12,0
2010-06-29,6:00,74.4,71.4,354,1322,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,52,25,0,28,52,25,184,10,439,16,66,10,-9900,99,-9900,99,-9900,99,1.7,3,0.137,1,0.158,1,0.394,51,0.12,0
2010-06-29,7:00,66.2,83.1,532,1322,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,92,25,0,28,92,25,327,10,587,16,90,10,-9900,99,-9900,99,-9900,99,1.7,51,0.137,1,0.158,1,0.394,51,0.12,0
2010-06-29,8:00,57.8,95.5,704,1322,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,134,25,0,28,134,25,475,10,683,16,112,10,-9900,99,-9900,99,-9900,99,1.7,51,0.137,1,0.158,1,0.393,51,0.12,0
2010-06-29,9:00,49.6,109.3,856,1322,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,173,25,0,28,173,25,613,10,745,16,130,10,-9900,99,-9900,99,-9900,99,1.6,3,0.137,1,0.158,1,0.393,51,0.12,0
2010-06-29,10:00,42.1,125.5,980,1322,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,204,25,0,28,204,25,725,10,785,16,143,10,-9900,99,-9900,99,-9900,99,1.6,51,0.137,1,0.158,1,0.392,51,0.12,0
2010-06-29,11:00,36.2,145.3,1067,1322,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,226,25,0,28,226,25,804,10,808,16,151,10,-9900,99,-9900,99,-9900,99,1.6,51,0.137,1,0.158,1,0.392,51,0.12,0
2010-06-29,12:00,32.9,169.0,1110,1322,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,237,25,0,28,237,25,843,10,819,16,155,10,-9900,99,-9900,99,-9900,99,1.6,3,0.137,1,0.158,1,0.391,51,0.12,0
2010-06-29,13:00,33.1,194.4,1107,1322,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,236,25,0,28,236,25,840,10,818,16,155,10,-9900,99,-9900,99,-9900,99,1.6,51,0.137,1,0.158,1,0.391,51,0.12,0
2010-06-29,14:00,36.8,217.7,1057,1322,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,223,25,0,28,223,25,795,10,806,16,150,10,-9900,99,-9900,99,-9900,99,1.6,51,0.137,1,0.158,1,0.391,51,0.12,0
2010-06-29,15:00,43.1,236.9,965,1322,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,200,25,0,28,200,25,712,10,781,16,141,10,-9900,99,-9900,99,-9900,99,1.6,3,0.137,1,0.158,1,0.390,51,0.12,0
2010-06-29,16:00,50.7,252.7,837,1322,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,168,25,0,28,168,25,595,10,739,16,128,10,-9900,99,-9900,99,-9900,99,1.6,51,0.137,1,0.158,1,0.390,51,0.12,0
2010-06-29,17:00,59.0,266.3,680,1322,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,128,25,0,28,128,25,456,10,674,16,109,10,-9900,99,-9900,99,-9900,99,1.5,51,0.137,1,0.158,1,0.389,51,0.12,0
2010-06-29,18:00,67.4,278.5,507,1322,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,86,25,0,28,86,25,306,10,572,16,87,10,-9900,99,-9900,99,-9900,99,1.5,3,0.137,1,0.158,1,0.389,51,0.12,0
2010-06-29,19:00,75.6,290.2,329,1322,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,47,25,0,28,47,25,166,10,414,16,63,10,-9900,99,-9900,99,-9900,99,1.5,51,0.137,1,0.158,1,0.389,51,0.12,0
2010-06-29,20:00,83.1,301.9,159,1322,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,27,25,0,28,27,25,59,10,180,16,37,10,-9900,99,-9900,99,-9900,99,1.5,51,0.137,1,0.158,1,0.388,51,0.12,0
2010-06-29,21:00,88.4,311.6,23,804,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,3,25,0,28,3,25,4,10,11,16,3,10,-9900,99,-9900,99,-9900,99,1.4,3,0.137,1,0.158,1,0.388,51,0.12,0
2010-06-29,22:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,51,0.137,1,0.158,1,0.387,51,0.12,0
2010-06-29,23:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,51,0.137,1,0.158,1,0.387,51,0.12,0
2010-06-29,24:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,3,0.137,1,0.158,1,0.386,51,0.12,0
2010-06-30,1:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,51,0.136,1,0.158,1,0.386,2,0.12,0
2010-06-30,2:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,51,0.136,1,0.158,1,0.386,51,0.12,0
2010-06-30,3:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.2,3,0.136,1,0.158,1,0.386,51,0.12,0
2010-06-30,4:00,88.0,49.2,35,980,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,4,25,0,28,4,25,7,10,40,16,6,10,-9900,99,-9900,99,-9900,99,1.2,51,0.136,1,0.120,1,0.385,51,0.12,0
2010-06-30,5:00,82.2,59.7,180,1321,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,27,25,0,28,27,25,76,10,282,16,37,10,-9900,99,-9900,99,-9900,99,1.2,51,0.136,1,0.120,1,0.385,51,0.12,0
2010-06-30,6:00,74.5,71.4,352,1321,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,55,25,0,28,55,25,193,10,510,16,57,10,-9900,99,-9900,99,-9900,99,1.2,3,0.136,1,0.120,1,0.385,51,0.12,0
2010-06-30,7:00,66.3,83.1,531,1321,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,95,25,0,28,95,25,338,10,651,16,77,10,-9900,99,-9900,99,-9900,99,1.3,51,0.136,1,0.120,1,0.385,51,0.12,0
2010-06-30,8:00,57.9,95.5,702,1321,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,138,25,0,28,138,25,488,10,740,16,95,10,-9900,99,-9900,99,-9900,99,1.3,51,0.136,1,0.120,1,0.384,51,0.12,0
2010-06-30,9:00,49.6,109.3,855,1321,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,176,25,0,28,176,25,625,10,796,16,110,10,-9900,99,-9900,99,-9900,99,1.3,3,0.136,1,0.120,1,0.384,51,0.12,0
2010-06-30,10:00,42.2,125.5,979,1321,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,207,25,0,28,207,25,737,10,831,16,121,10,-9900,99,-9900,99,-9900,99,1.4,51,0.136,1,0.120,1,0.384,51,0.12,0
2010-06-30,11:00,36.2,145.3,1066,1321,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,228,25,0,28,228,25,815,10,852,16,128,10,-9900,99,-9900,99,-9900,99,1.4,51,0.136,1,0.120,1,0.384,51,0.12,0
2010-06-30,12:00,32.9,169.0,1109,1321,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,239,25,0,28,239,25,854,10,861,16,131,10,-9900,99,-9900,99,-9900,99,1.4,3,0.136,1,0.120,1,0.383,51,0.12,0
2010-06-30,13:00,33.2,194.3,1106,1321,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,238,25,0,28,238,25,851,10,861,16,131,10,-9900,99,-9900,99,-9900,99,1.4,51,0.136,1,0.120,1,0.383,51,0.12,0
2010-06-30,14:00,36.9,217.5,1057,1321,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,226,25,0,28,226,25,806,10,850,16,127,10,-9900,99,-9900,99,-9900,99,1.4,51,0.136,1,0.120,1,0.383,51,0.12,0
2010-06-30,15:00,43.1,236.8,965,1321,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,203,25,0,28,203,25,723,10,827,16,119,10,-9900,99,-9900,99,-9900,99,1.4,3,0.136,1,0.120,1,0.383,51,0.12,0
2010-06-30,16:00,50.7,252.7,836,1321,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,171,25,0,28,171,25,606,10,788,16,108,10,-9900,99,-9900,99,-9900,99,1.4,51,0.136,1,0.120,1,0.382,51,0.12,0
2010-06-30,17:00,59.0,266.2,680,1321,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,434,25,503,28,175,25,467,10,727,16,93,10,-9900,99,-9900,99,-9900,99,1.4,51,0.136,1,0.120,1,0.382,51,0.12,0
2010-06-30,18:00,67.4,278.4,507,1321,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,90,25,0,28,90,25,317,10,633,16,74,10,-9900,99,-9900,99,-9900,99,1.4,3,0.136,1,0.120,1,0.382,51,0.12,0
2010-06-30,19:00,75.6,290.1,328,1321,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,50,25,0,28,50,25,174,10,481,16,55,10,-9900,99,-9900,99,-9900,99,1.5,51,0.136,1,0.120,1,0.382,51,0.12,0
2010-06-30,20:00,83.1,301.9,158,1321,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,36,25,21,28,33,25,63,10,242,16,34,10,-9900,99,-9900,99,-9900,99,1.5,51,0.136,1,0.120,1,0.381,51,0.12,0
2010-06-30,21:00,88.3,311.4,23,782,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,3,25,0,28,3,25,4,10,25,16,3,10,-9900,99,-9900,99,-9900,99,1.5,3,0.136,1,0.120,1,0.381,51,0.12,0
2010-06-30,22:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,51,0.136,1,0.120,1,0.381,51,0.12,0
2010-06-30,23:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,51,0.136,1,0.120,1,0.381,51,0.12,0
2010-06-30,24:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.6,3,0.136,1,0.120,1,0.380,51,0.12,0
2010-07-01,1:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.6,51,0.135,1,0.120,1,0.380,2,0.14,0
2010-07-01,2:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.6,51,0.135,1,0.120,1,0.379,51,0.14,0
2010-07-01,3:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.6,3,0.135,1,0.120,1,0.379,51,0.14,0
2010-07-01,4:00,88.0,49.3,34,958,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,4,25,0,28,4,25,9,10,103,16,6,10,-9900,99,-9900,99,-9900,99,1.6,51,0.135,1,0.068,1,0.378,51,0.14,0
2010-07-01,5:00,82.2,59.7,179,1321,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,27,25,0,28,27,25,83,10,398,16,29,10,-9900,99,-9900,99,-9900,99,1.6,51,0.135,1,0.068,1,0.378,51,0.14,0
2010-07-01,6:00,74.6,71.4,351,1321,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,63,25,0,28,63,25,205,10,610,16,43,10,-9900,99,-9900,99,-9900,99,1.6,3,0.135,1,0.068,1,0.377,51,0.14,0
2010-07-01,7:00,66.4,83.1,529,1321,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,105,25,0,28,105,25,350,10,733,16,57,10,-9900,99,-9900,99,-9900,99,1.6,51,0.135,1,0.068,1,0.377,51,0.14,0
2010-07-01,8:00,58.0,95.5,700,1321,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,147,25,0,28,147,25,498,10,807,16,70,10,-9900,99,-9900,99,-9900,99,1.7,51,0.135,1,0.068,1,0.376,51,0.14,0
2010-07-01,9:00,49.7,109.3,854,1321,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,185,25,0,28,185,25,632,10,854,16,81,10,-9900,99,-9900,99,-9900,99,1.7,3,0.135,1,0.068,1,0.375,51,0.14,0
2010-07-01,10:00,42.2,125.5,978,1321,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,215,25,0,28,215,25,743,10,885,16,89,10,-9900,99,-9900,99,-9900,99,1.7,51,0.135,1,0.068,1,0.375,51,0.14,0
2010-07-01,11:00,36.3,145.3,1065,1321,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,236,25,0,28,236,25,821,10,903,16,94,10,-9900,99,-9900,99,-9900,99,1.7,51,0.135,1,0.068,1,0.374,51,0.14,0
2010-07-01,12:00,33.0,168.9,1108,1321,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,246,25,0,28,246,25,861,10,911,16,97,10,-9900,99,-9900,99,-9900,99,1.7,3,0.135,1,0.068,1,0.374,51,0.14,0
2010-07-01,13:00,33.3,194.2,1105,1321,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,246,25,0,28,246,25,859,10,911,16,96,10,-9900,99,-9900,99,-9900,99,1.6,51,0.135,1,0.068,1,0.373,51,0.14,0
2010-07-01,14:00,36.9,217.4,1056,1321,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,234,25,0,28,234,25,815,10,903,16,94,10,-9900,99,-9900,99,-9900,99,1.6,51,0.135,1,0.068,1,0.372,51,0.14,0
2010-07-01,15:00,43.1,236.7,964,1321,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,212,25,0,28,212,25,733,10,885,16,88,10,-9900,99,-9900,99,-9900,99,1.5,3,0.135,1,0.068,1,0.372,51,0.14,0
2010-07-01,16:00,50.7,252.6,836,1321,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,180,25,0,28,180,25,618,10,852,16,80,10,-9900,99,-9900,99,-9900,99,1.6,51,0.135,1,0.068,1,0.371,51,0.14,0
2010-07-01,17:00,59.0,266.1,679,1321,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,142,25,0,28,142,25,480,10,801,16,68,10,-9900,99,-9900,99,-9900,99,1.6,51,0.135,1,0.068,1,0.371,51,0.14,0
2010-07-01,18:00,67.5,278.3,506,1321,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,235,25,285,28,125,25,331,10,721,16,55,10,-9900,99,-9900,99,-9900,99,1.6,3,0.135,1,0.068,1,0.370,51,0.14,0
2010-07-01,19:00,75.6,290.1,328,1321,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,153,25,322,28,73,25,187,10,589,16,41,10,-9900,99,-9900,99,-9900,99,1.6,51,0.135,1,0.068,1,0.369,51,0.14,0
2010-07-01,20:00,83.2,301.8,157,1321,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,23,25,0,28,23,25,70,10,362,16,27,10,-9900,99,-9900,99,-9900,99,1.6,51,0.135,1,0.068,1,0.369,51,0.14,0
2010-07-01,21:00,88.4,311.4,22,782,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,2,25,0,28,2,25,6,10,76,16,3,10,-9900,99,-9900,99,-9900,99,1.6,3,0.135,1,0.068,1,0.368,51,0.14,0
2010-07-01,22:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.6,51,0.135,1,0.068,1,0.368,51,0.14,0
2010-07-01,23:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.6,51,0.135,1,0.068,1,0.367,51,0.14,0
2010-07-01,24:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.6,3,0.135,1,0.068,1,0.367,51,0.14,0
2010-07-02,1:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,51,0.134,1,0.068,1,0.366,2,0.14,0
2010-07-02,2:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,51,0.134,1,0.068,1,0.366,51,0.14,0
2010-07-02,3:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,3,0.134,1,0.068,1,0.365,51,0.14,0
2010-07-02,4:00,88.0,49.4,33,936,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,4,25,0,28,4,25,8,10,58,16,6,10,-9900,99,-9900,99,-9900,99,1.4,51,0.134,1,0.096,1,0.365,51,0.14,0
2010-07-02,5:00,82.3,59.7,177,1321,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,25,25,0,28,25,25,77,10,326,16,34,10,-9900,99,-9900,99,-9900,99,1.4,51,0.134,1,0.096,1,0.365,51,0.14,0
2010-07-02,6:00,74.7,71.4,349,1321,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,57,25,0,28,57,25,197,10,551,16,51,10,-9900,99,-9900,99,-9900,99,1.4,3,0.134,1,0.096,1,0.364,51,0.14,0
2010-07-02,7:00,66.5,83.1,527,1321,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,99,25,0,28,99,25,342,10,686,16,68,10,-9900,99,-9900,99,-9900,99,1.5,51,0.134,1,0.096,1,0.364,51,0.14,0
2010-07-02,8:00,58.0,95.5,699,1321,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,142,25,0,28,142,25,490,10,768,16,84,10,-9900,99,-9900,99,-9900,99,1.5,51,0.134,1,0.096,1,0.364,51,0.14,0
2010-07-02,9:00,49.8,109.3,852,1321,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,180,25,0,28,180,25,626,10,820,16,97,10,-9900,99,-9900,99,-9900,99,1.6,3,0.134,1,0.096,1,0.363,51,0.14,0
2010-07-02,10:00,42.3,125.5,976,1321,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,211,25,0,28,211,25,736,10,851,16,107,10,-9900,99,-9900,99,-9900,99,1.7,51,0.134,1,0.096,1,0.363,51,0.14,0
2010-07-02,11:00,36.4,145.2,1063,1321,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,232,25,0,28,232,25,813,10,869,16,113,10,-9900,99,-9900,99,-9900,99,1.8,51,0.134,1,0.096,1,0.363,51,0.14,0
